ids,smiles,C00073,C00078,C00079,C00082,C00235,C00341,C00353,C00448,C01789,C03506,C00047,C00108,C00187,C00148,C00041,C00129,C00062,C01852,C00049,C00135,C00223,C00509,C00540,C01477,C05903,C05904,C05905,C05908,C09762,inchikey,inchikey_wo_last
C00001434,C1(=C(C(=C2C(=C1[H])C(=C(N2[H])[H])C(C(N([H])[H])([H])[H])([H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APJYDQYYACXCRM-UHFFFAOYSA-N,APJYDQYYACXCRM-UHFFFAOYSA-
C00029058,C12=C(C(C(N(C1(C(C3(C(=C(OC(C3(C(=C([H])[H])[H])[H])(OC4(OC(C(C(C4(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])[H])C(OC([H])([H])[H])=O)[H])([H])[H])[H])[H])([H])[H])([H])[H])C5=C(N2[H])C(=C(C(=C5[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XBAMJZTXGWPTRM-UHFFFAOYSA-N,XBAMJZTXGWPTRM-UHFFFAOYSA-
C00051791,C12=CC=CC=C1NC3=C2CC4N5C3(CC(C(C5)=C([H])C)C4(C(OC)=O)C(=O)[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRJNQOSDCDNITN-UHFFFAOYSA-N,BRJNQOSDCDNITN-UHFFFAOYSA-
C00051789,C12=CC=CC=C1NC3=C2CC4N5C3C(C(C(C5)=C(C)[H])(C4C(=O)[H])[H])[H].C[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SYIVFLYPBAUHAY-UHFFFAOYSA-N,SYIVFLYPBAUHAY-UHFFFAOYSA-
C00024291,C1(=C(C(=C2C(=C1[H])C34C(=N2)C5(N6C(C3([H])[H])(C(C(C5([H])[H])(C(C6([H])[H])=C(C([H])([H])[H])[H])[H])(C4(OC(=O)C([H])([H])[H])[H])[H])[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLDVMRAEPFQOSD-UHFFFAOYSA-N,CLDVMRAEPFQOSD-UHFFFAOYSA-
C00024300,C1(=C(C(=C2C(=C1[H])C34C(=N2)C5(N6C(C3([H])[H])(C(C(C5([H])[H])(C(C6(OC7(OC(C(C([H])(O[H])C7([H])O[H])([H])O[H])([H])C(O[H])([H])[H])[H])[H])=C(C([H])([H])[H])[H])[H])(C4(OC(=O)C([H])([H])[H])[H])[H])[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OSJPGOJPRNTSHP-UHFFFAOYSA-N,OSJPGOJPRNTSHP-UHFFFAOYSA-
C00051783,N12C3(CC(C(C1O)CC)(C4C2(CC5(C3(N(C=6C5=CC=CC6)[H])[H])C4OC(=O)C)[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAOXSMUPPRUEKF-UHFFFAOYSA-N,VAOXSMUPPRUEKF-UHFFFAOYSA-
C00052043,C12=C(C=CC=C1)C34C(N2[H])(C5CC6C(C(N5C(C6C3O)C4)O)CC)[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIOAYNMZFIHQNS-UHFFFAOYSA-N,HIOAYNMZFIHQNS-UHFFFAOYSA-
C00051784,C1=CC=C2C(=C1)C3=C(N2[H])C4(N(CC3)C=C5C(C4)(C(=COC5C)C(=O)OC)[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BXTHVTLKWJZGAA-UHFFFAOYSA-N,BXTHVTLKWJZGAA-UHFFFAOYSA-
C00024322,C1(=C(C(=C2C(=C1[H])C34C(=N2)C5(N6C(C3([H])[H])(C(C(C5([H])[H])(C(C6(O[H])[H])=C(C([H])([H])[H])[H])[H])(C4(OC(C([H])([H])[H])=O)[H])[H])[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BERYBAUEDCRDKM-UHFFFAOYSA-N,BERYBAUEDCRDKM-UHFFFAOYSA-
C00051782,[N+]=12C(CC(C(C1)=C([H])C)C(C(=O)OC)=C([H])O[H])(C3=C(CC2)C=4C(N3[H])=CC=CC4)[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUHFIPBCFIPFJM-UHFFFAOYSA-O,CUHFIPBCFIPFJM-UHFFFAOYSA-
C00035340,C12=C(C(=C(N1[H])C(=C([H])[H])C3(C(C(N(C(C3=C(C(O[H])([H])[H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])[H])C(=C(C(=C2[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NBQBLPKOVYSSJR-UHFFFAOYSA-N,NBQBLPKOVYSSJR-UHFFFAOYSA-
C00032210,C12=C(C3(N(C(C1([H])[H])([H])[H])C(C=4C(C3([H])[H])(C(C(OC4[H])(OC5(OC(C(C(C5(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])(C(=C([H])[H])[H])[H])[H])=O)[H])N(C6=C2C(=C(C(=C6[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LBRPLJCNRZUXLS-UHFFFAOYSA-N,LBRPLJCNRZUXLS-UHFFFAOYSA-
C00031110,N12C(C3=C(C1([H])[H])C(C4=C(N3[H])C(=C(C(=C4[H])[H])[H])[H])=O)(C(C5(C(C2=O)=C(OC(C5(C(=C([H])[H])[H])[H])(OC6(OC(C(C(C6(O[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])[H])[H])([H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UFBOMADLIBHVPD-UHFFFAOYSA-N,UFBOMADLIBHVPD-UHFFFAOYSA-
C00031117,C1(=C(C2=C(C(=C1OC([H])([H])[H])[H])C(=C(C(=N2)[H])[H])C(C3(N4C(C(C(C3([H])[H])(C(C4([H])[H])([H])[H])[H])(C(=C([H])[H])[H])[H])([H])[H])[H])(O[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOUPRKONTZGTKE-UHFFFAOYSA-N,LOUPRKONTZGTKE-UHFFFAOYSA-
C00001678,C1(=C(C(=C(C2=C1C3=C(N2[H])C4(N(C(C3([H])[H])([H])[H])C(C5(C(C4([H])[H])(C(=C(OC5([H])C([H])([H])[H])[H])C(=O)OC([H])([H])[H])[H])[H])([H])[H])[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GRTOGORTSDXSFK-UHFFFAOYSA-N,GRTOGORTSDXSFK-UHFFFAOYSA-
C00051792,O(C(C1(C2(C(C3(N(C(C(C34C1=NC=5C4=C(C(=C(C5[H])[H])[H])[H])([H])[H])([H])[H])C(C2=C(C([H])([H])[H])[H])([H])[H])[H])([H])[H])[H])C(OC([H])([H])[H])=O)([H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DSOCELULQRKOMA-UHFFFAOYSA-N,DSOCELULQRKOMA-UHFFFAOYSA-
C00001770,N12C(C(C3(C4(C1(C5(C6(C(C4(C(=C(C(O3)([H])[H])[H])C(N6C(C5([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])C7=C2C(=C(C(=C7[H])[H])[H])[H])[H])[H])[H])([H])[H])=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QMGVPVSNSZLJIA-UHFFFAOYSA-N,QMGVPVSNSZLJIA-UHFFFAOYSA-
C00026041,C1(=C(C(=C2C(=C1[H])C3=C(N2[H])C(C(=O)OC([H])([H])[H])(C4(C(C(N(C(C3([H])[H])([H])[H])C(C4=C(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])C(O[H])([H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MBXJCHZRHROMQA-UHFFFAOYSA-N,MBXJCHZRHROMQA-UHFFFAOYSA-
C00002145,C1(=C(C(=C2C(=C1[H])C(=C3C(=N2)C=4N(C3([H])[H])C(C5=C(C4[H])C(C(OC5([H])[H])=O)(O[H])C(C([H])([H])[H])([H])[H])=O)[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VSJKWCGYPAHWDS-UHFFFAOYSA-N,VSJKWCGYPAHWDS-UHFFFAOYSA-
C00051785,C12=CC=CC=C1N=CC=C2C(=O)C3CC4C(CN3CC4)C=C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AEFOLTVWSRMXMW-UHFFFAOYSA-N,AEFOLTVWSRMXMW-UHFFFAOYSA-
C00051786,N12C(CC(C(C1)C=C)CC(=O)[H])(C3=C(CC2)C=4C(N3)=CC=CC4)[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERYQFDKEYVUFP-UHFFFAOYSA-N,SERYQFDKEYVUFP-UHFFFAOYSA-
C00002193,C1(=C(C(=C2C(=C1[H])C(=C(C(=N2)[H])[H])C(C3(N4C(C(C(C3([H])[H])(C(C4([H])[H])([H])[H])[H])(C(=C([H])[H])[H])[H])([H])[H])[H])(O[H])[H])[H])[H])OC([H])([H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOUPRKONTZGTKE-UHFFFAOYSA-N,LOUPRKONTZGTKE-UHFFFAOYSA-
C00050560,O(C(C1(N2C(C(C(C1([H])[H])(C(C2([H])[H])([H])[H])[H])(C(=C([H])[H])[H])[H])([H])[H])[H])(C=3C=4C(N=C(C3[H])[H])=C(C(=C(C4[H])[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KMPWYEUPVWOPIM-UHFFFAOYSA-N,KMPWYEUPVWOPIM-UHFFFAOYSA-
C00002147,C1(=C(C(=C2C(=C1[H])C(=C(C(=N2)[H])[H])C(C3(N4C(C(C(C3([H])[H])(C(C4([H])[H])([H])[H])[H])(C(=C([H])[H])[H])[H])([H])[H])[H])(O[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KMPWYEUPVWOPIM-UHFFFAOYSA-N,KMPWYEUPVWOPIM-UHFFFAOYSA-
C00001742,C1(=C(C(=C2C(=C1[H])C3=C(N2[H])C4(C5(N(C(C3([H])[H])([H])[H])C(C(C4([H])[H])(C(C5(C(C([H])([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LRLCVRYKAFDXKU-UHFFFAOYSA-N,LRLCVRYKAFDXKU-UHFFFAOYSA-
C00051788,C1=CC=C2C(=C1)C3=C(N2)C4(N(CC3)C=C5C(C4)(C(=COC5C)C(=O)OC)[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BXTHVTLKWJZGAA-UHFFFAOYSA-N,BXTHVTLKWJZGAA-UHFFFAOYSA-
C00025822,C123C(N(C4=C1C(=C(C(=C4[H])[H])[H])[H])[H])=C(C5(C(C2(N(C(C3([H])[H])([H])[H])C(C5([H])[H])([H])[H])[H])=C(C([H])([H])[H])[H])[H])C(=O)OC([H])([H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BJAFGFIFFFKGKA-UHFFFAOYSA-N,BJAFGFIFFFKGKA-UHFFFAOYSA-
C00001680,C1(=C(C(=C(C2=C1C34C(N2[H])=C(C5(C(C3(N(C(C4([H])[H])([H])[H])C(C5=C(C([H])([H])[H])[H])([H])[H])[H])([H])[H])[H])C(=O)OC([H])([H])[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGZMFTKKLPHOMT-UHFFFAOYSA-N,AGZMFTKKLPHOMT-UHFFFAOYSA-
C00051793,C12=C(C=CC=C1)C3=C(N2)C45N(CC3)CC(CC(=C4)C(C)=O)(C5)[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RIZDDRXJJMJQIS-UHFFFAOYSA-N,RIZDDRXJJMJQIS-UHFFFAOYSA-
C00001741,C1(=C(C(=C2C(=C1[H])C3=C(N2[H])C4(C5(N(C(C3([H])[H])([H])[H])C(C(C4([H])[H])(C(C5(C(C([H])([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H])OC([H])([H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HSIBGVUMFOSJPD-UHFFFAOYSA-N,HSIBGVUMFOSJPD-UHFFFAOYSA-
C00025891,C1(=C(C(=C2C(=C1[H])C3(C(=N2)C4(C5(N(C(C3([H])[H])([H])[H])C(C(C4([H])[H])(C(C5(C(C([H])([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])[H])[H])O[H])[H])[H])OC([H])([H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PVTVZKZLDGQLIV-UHFFFAOYSA-N,PVTVZKZLDGQLIV-UHFFFAOYSA-
C00025892,C1(C2(C(C3(C(C1(C(C([H])([H])[H])([H])[H])[H])(N(C(C(C34C(C5=C(N4[H])C(=C(C(=C5[H])OC([H])([H])[H])[H])[H])=O)([H])[H])([H])[H])C2([H])[H])[H])[H])([H])[H])[H])([H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DQOMBBVESFBJLX-UHFFFAOYSA-N,DQOMBBVESFBJLX-UHFFFAOYSA-
C00051975,C1=C2C(=CC(=C1)OC)C3(C(=N2)C4C5N(CC3)C(C(CC5CC)C4)=O)O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZZLFOXHXIZURFY-UHFFFAOYSA-N,ZZLFOXHXIZURFY-UHFFFAOYSA-
C00051790,C1=C(C=CC2=C1C(=O)CCN3C4C(CC(CC4CC)(C3=O)[H])C(N2)=O)OC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TVNCKXNZCDXVKS-UHFFFAOYSA-N,TVNCKXNZCDXVKS-UHFFFAOYSA-
C00024481,C1(=C(C(=C2C(=C1[H])C34C(N2[H])=C(C(C5(C3(N(C(C(=C5[H])[H])([H])[H])C(C4([H])[H])([H])[H])[H])C(C([H])([H])[H])([H])[H])([H])[H])C(=O)OC([H])([H])[H])[H])OC([H])([H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AEXBRBWRPNGGEZ-UHFFFAOYSA-N,AEXBRBWRPNGGEZ-UHFFFAOYSA-
C00001773,N1(C2=C(C(C3(C4(C2(C5=C1C(=C(C(=C5[H])[H])[H])[H])C(C(N4C(C(=C3[H])[H])([H])[H])([H])[H])([H])[H])[H])C(C([H])([H])[H])([H])[H])([H])[H])C(=O)OC([H])([H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNGGIPWAZSFKCN-UHFFFAOYSA-N,FNGGIPWAZSFKCN-UHFFFAOYSA-
C00051778,C=12C3(C4(C(CC1C(=O)OC)(C=CCN4CC3)CC)[H])C5=C(N2)C=C(C=C5)OC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AEXBRBWRPNGGEZ-UHFFFAOYSA-N,AEXBRBWRPNGGEZ-UHFFFAOYSA-
C00051777,C12(C3(CC(C4(C1(C5=C(N4)C=C(C=C5)OC)CCN2CC=C3)[H])(C(=O)OC)O)CC)[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLIQIRKAHMVCDD-UHFFFAOYSA-N,MLIQIRKAHMVCDD-UHFFFAOYSA-
C00051779,C1=CC=C2C(=C1)C34C(N2)=C(CC5(C3N(CC=C5)CC4)C(C)OC(C)=O)C(OC)=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YBXUUELSZBVEKX-UHFFFAOYSA-N,YBXUUELSZBVEKX-UHFFFAOYSA-
C00051787,C1=CC2=C(C=C1OC)N(C3(C42C5(C(CC3(O)C(=O)OC)(C=CCN5CC4)CC)[H])[H])C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WNKDGPXNFMMOEJ-UHFFFAOYSA-N,WNKDGPXNFMMOEJ-UHFFFAOYSA-
C00024529,C1(=C(C(=C2C(=C1[H])C34C(N2C([H])([H])[H])(C(C(C5(C3(N(C(C(=C5[H])[H])([H])[H])C(C4([H])[H])([H])[H])[H])C(C([H])([H])[H])([H])[H])(O[H])[H])(C(=O)OC([H])([H])[H])O[H])[H])[H])OC([H])([H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZDKMPOJNYNVYLA-UHFFFAOYSA-N,ZDKMPOJNYNVYLA-UHFFFAOYSA-
C00001784,C12=C(C34C(N1C([H])([H])[H])(C(C(C5(C3(N(C(C(=C5[H])[H])([H])[H])C(C4([H])[H])([H])[H])[H])C(C([H])([H])[H])([H])[H])([H])OC(=O)C([H])([H])[H])(O[H])C(OC([H])([H])[H])=O)[H])C(=C(C(=C2[H])OC([H])([H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CXBGOBGJHGGWIE-UHFFFAOYSA-N,CXBGOBGJHGGWIE-UHFFFAOYSA-
C00051780,C12(C3(C4(C(C(C1(C(=O)OC)O)OC(=O)C)(C=CCN4CC3)CC)[H])C5=C(N2C)C=C(C(=C5)C6(C7=C(CCN8CC(C=C(C8)CC)([H])C6)C=9C(N7)=CC=CC9)C(OC)=O)OC)[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FFRFGVHNKJYNOV-UHFFFAOYSA-N,FFRFGVHNKJYNOV-UHFFFAOYSA-
C00001781,C1(=C(C2=C(C(=C1[H])[H])C3=C(N2[H])C(C(C4(C(N(C(C3([H])[H])([H])[H])C(C(C4([H])[H])(O[H])C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(C=5C(=C(C6=C(C5[H])C78C(N6C([H])([H])[H])(C(C(C9(C7(N(C(C(=C9[H])[H])([H])[H])C(C8([H])[H])([H])[H])[H])C(C([H])([H])[H])([H])[H])(OC(=O)C([H])([H])[H])[H])(O[H])C(=O)OC([H])([H])[H])[H])[H])OC([H])([H])[H])C(=O)OC([H])([H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JXLYSJRDGCGARV-UHFFFAOYSA-N,JXLYSJRDGCGARV-UHFFFAOYSA-
C00001783,C1(=C(C2=C(C(=C1[H])[H])C3=C(N2[H])C(C(C4(C(N(C(C3([H])[H])([H])[H])C(C(C4([H])[H])(O[H])C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(C=5C(=C(C6=C(C5[H])C78C(N6C(=O)[H])(C(C(C9(C7(N(C(C(=C9[H])[H])([H])[H])C(C8([H])[H])([H])[H])[H])C(C([H])([H])[H])([H])[H])(OC(=O)C([H])([H])[H])[H])(O[H])C(=O)OC([H])([H])[H])[H])[H])OC([H])([H])[H])C(=O)OC([H])([H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OGWKCGZFUXNPDA-UHFFFAOYSA-N,OGWKCGZFUXNPDA-UHFFFAOYSA-
C00024279,C1(=C(C(=C2C(=C1[H])C34C(=N2)C5(N6C(C3([H])[H])(C(C(C5([H])[H])(C(C6(C([H])([H])[H])[H])(C([H])=O)[H])[H])(C4(OC(C([H])([H])[H])=O)[H])[H])[H])[H])[H])[H])[H],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GDXJMOGWONJRHL-UHFFFAOYSA-N,GDXJMOGWONJRHL-UHFFFAOYSA-
